AverageReturn,MaxReturn,MinReturn,PolicyRegParamNorm,AverageQLoss,QFunRegParamNorm,StdEsReturn,Epoch,MinEsReturn,AverageDiscountedReturn,MaxEsReturn,AverageEsReturn,AverageAction,AverageQ,AverageAbsQYDiff,AverageAbsQ,AveragePolicySurr,AverageY,AverageAbsY,StdReturn
-136.34058296884962,-131.14818602194714,-176.40845861999946,29.347178145748707,0.0010764691708568049,36.89535145460281,85.19382494986175,1,-269.7709006625162,-27.48921127786779,105.80484383862783,-63.895341191471545,0.7846012949030247,0.01444262166888805,0.022670890978806216,0.12639310327358613,-0.03096622274155811,0.014472714206816213,0.12870713791718955,9.306247120509044
-50.89497018597292,0.6317159076508913,-92.9549923259496,30.343178192274824,0.0036185458738156656,43.64364940022584,42.60575163520212,2,-111.06826331977648,-3.7975153573268847,97.71879319523876,-13.375689493414896,0.9328787173238081,0.14340187035885052,0.04190867480442655,0.3162547783542024,-0.17063063400756928,0.14340085394000388,0.3194434584865792,23.93326256267831
-112.64773641702588,-88.65782581581969,-130.33937796672348,31.329651144101515,0.006134047244754515,48.907132291717986,49.540711950398865,3,-113.25611889589622,-15.067873024241965,55.22146260406322,-38.045850381176955,0.9277454188963324,0.28323180656691277,0.05509330257091883,0.46343052108430266,-0.30441891683964595,0.28318790150398293,0.46719215987631085,10.883179120063067
-79.95646550539115,-61.20069593798744,-106.56359243822185,32.478513009690886,0.009657254071944963,53.4708256869998,71.19490549102201,4,-174.72874761728784,0.07305518162180716,85.55137270198844,-52.82516755437263,0.9868975736107339,0.34126367076891245,0.0674692514256528,0.5887285785946157,-0.3668553611515694,0.34125670147901127,0.5928993743549958,11.671233251065555
-46.86215302448928,30.38042362516337,-101.92201850417273,33.73321016860863,0.01696612277943275,57.76724898358045,47.73392001003234,5,-112.23728788546985,17.595685824360462,66.0378380997694,-11.009285333239166,0.9737638193312366,0.6657954674965667,0.0887397647313214,0.8690998169832277,-0.723887476434141,0.6661231424559131,0.8738863041522487,30.555585438126162
-13.144946679630255,21.67153063252043,-36.36511424714911,34.83911280288222,0.02399081185982461,61.621793082977064,39.34618912052157,6,-80.25832118431994,27.900440019436758,54.33954734430962,-5.138183756989422,0.9293432119688145,1.190180959883927,0.1054264926978494,1.2917033048188549,-1.2542709878291394,1.1907524723391198,1.2954366917795426,13.290132760036066
-10.754066953086703,39.45998715052918,-127.53581718158203,35.952983884143684,0.028875034275962583,65.1535433684769,39.573191641165394,7,-43.54965335746062,19.76969020196767,111.36525276567896,44.87161929106852,0.9312584888206068,1.6885497275887722,0.11375014654679194,1.7330548911699768,-1.7562545353593348,1.6892721154817678,1.7359824010782454,32.20600360773974
-76.623457792205,-17.60257618860007,-118.92103505160031,36.8266872020372,0.03202671639771654,68.52222341890334,66.09575415033147,8,-76.09351614090558,3.4661962846518284,223.1270608957371,30.892162629721895,0.9676719948790735,2.23266094955081,0.11746715006202332,2.2480964664715612,-2.3131729638346363,2.2334789334821887,2.2498391742118873,28.53380806766194
31.59560452581755,173.45450919409055,-24.867711641102137,37.62651722998336,0.038094871568298376,71.7628156899102,57.27769120768288,9,-139.89537931562782,37.82136258387128,102.76766274769398,-27.117374796567333,0.953304963325419,2.7680295579155745,0.12470193337715982,2.7725552812192578,-2.8459951125482554,2.7689621787425205,2.7738240705401953,59.5054552191028
-59.47632824853944,-48.569895558344975,-71.95932846946268,38.410413709917734,0.04889136241090793,74.71726022591743,51.9752970552816,10,-22.49232590469574,13.663006288043823,188.99658681262457,72.85697816038287,0.8901173538259475,3.1882323518757887,0.13113348393801832,3.189621747010278,-3.2655364241171365,3.188999196849667,3.190484192763806,6.155846667787203
79.72697794882399,120.76293234125534,-59.37122578401918,39.12594950018787,0.05861078753456463,77.4847325099527,37.11532217172087,11,-47.843868563992075,38.69488974238566,77.89013924196998,18.519053019239074,0.8972043212553935,3.5352568554639596,0.13439476848557871,3.5357136117927768,-3.598022178086877,3.5357071729721143,3.536204643997884,36.39220731799965
47.97752425244846,94.88633823472738,6.751718178411469,39.85251575092711,0.059263012627015624,80.04145623644094,46.027381544407646,12,-5.912355594773524,45.39358220129913,165.17573066016996,65.56954186466307,0.9019527916782817,3.7356716182610405,0.13359123901711825,3.7357283897124804,-3.791622490511357,3.7360587968580448,3.7361252517942436,25.51022813601564
6.214931526404009,24.980619409686497,-8.313449561796036,40.432606033958294,0.06214715317025175,82.34594038079847,49.452190057694324,13,-129.8271645639244,35.30711195742993,106.33318138098257,38.29546703129576,0.8831791328162195,3.9621917535243703,0.13396469949523754,3.962193175972027,-4.020672106954064,3.962583238175778,3.962588856774546,9.074508947274378
86.96607604750083,163.28632653536238,20.32278339188056,40.991054976824444,0.06381105370606496,84.63251049116023,47.51214823698147,14,-18.000795702432196,34.74707318530003,153.33371251807284,43.61215576468048,0.9268330770472516,4.1013808285890585,0.13366853604406442,4.101380965507932,-4.155429754292784,4.10180329557567,4.10180329557567,34.103464091088554
159.33569755126922,222.32396040558706,100.5997755054444,41.66096216391031,0.07638606306562491,86.87616068961161,44.81613850834103,15,-14.87328276915061,67.71955727763479,135.245187026291,72.18116564739327,0.938761304302804,4.225446509608224,0.137841957911297,4.225446509608224,-4.278342873724209,4.225991533901085,4.225991533901085,35.72019364124218
56.110140591471236,240.1475091842312,-42.66837908856304,42.23450310410807,0.08691112317841578,89.11599155687351,59.398049435102784,16,-1.3893119500088746,32.08053015882835,249.54128013706494,108.33348116730414,0.9017451851323812,4.318381727269404,0.13969614421920445,4.318384043576191,-4.36888779201681,4.318746451239142,4.318746451239142,65.80941665122715
15.27033876480382,105.24206703988841,-97.95598864096466,42.77563493309624,0.08907874312040792,91.30608853824177,110.89795958396631,17,2.512176917059429,45.374928908882794,490.2890389712061,110.70293788755062,0.9070776565387199,4.425129860963721,0.1385806561182895,4.4251315742076835,-4.471908532678728,4.425614641447291,4.425616269435391,59.11542866432404
51.94472292988394,174.22248713457466,-24.020601223446093,43.305777952173756,0.08910679388509407,93.38340434941483,69.08681598386731,18,2.5149073259135144,53.023737862791315,296.88231161793254,84.33786405623735,0.9394965928458787,4.456556239684306,0.13900941974637954,4.456563362261201,-4.4990027783568936,4.456857930092499,4.45685871577397,46.35995271316663
70.91601543258811,123.9319037929527,25.077373728644073,43.86284688121518,0.09883496724342533,95.34444671638906,67.95822490960437,19,-5.217708810337854,49.36697744192419,266.8036807641968,114.12235561900233,0.9180168304285828,4.469058171407629,0.1396444138173556,4.469066505926277,-4.5104649396786325,4.469545369451652,4.469546391529597,25.701122389554488
0.5054724137364893,78.08215667963054,-165.7195400923043,44.38629758065169,0.09084334536349961,97.30157681855931,56.00817554154022,20,27.215273668225556,40.02697864239618,269.4427118081249,95.80978532919099,0.9230549144120536,4.481855182300211,0.136220094700736,4.481857872366142,-4.5215718591663006,4.48190895858371,4.4819111385548265,54.930359574419455
53.262327006400746,93.39463090026152,15.80246777170862,44.95694971234676,0.09194879303247278,99.12073110419375,59.08258713870009,21,-16.214734715550307,57.02590114272287,223.0960801986056,83.66836553604037,0.9699409714456182,4.478242457015767,0.1336959048840877,4.478244822023269,-4.516568609085439,4.478252538616015,4.478256741630171,24.09129815257578
86.96620917816651,299.08621272404827,29.954360416273687,45.48473377926073,0.09035385048895052,101.03079467264685,38.9233805442468,22,31.467030451605453,54.27370206956823,222.90260931281213,94.74277439333892,0.9460036245037527,4.511757548672926,0.13405711438043807,4.51176485419859,-4.5555622452040225,4.511855024881503,4.511856084722006,56.45666445047434
31.260461401111392,70.40272326933773,10.815781971734198,45.96918386163621,0.08983170774743489,102.7198030231239,35.9054102367426,23,31.185102943569444,53.69420015102175,166.04333601106734,98.51253832375562,0.9712394220927123,4.527590746284504,0.13301284267376634,4.527597549355956,-4.5644296404509195,4.527509974983852,4.527515134694474,15.617669874687863
80.73733932371684,125.8641807994907,18.8672790691465,46.424601516346534,0.0967094892649649,104.4670150410346,36.729295725585416,24,30.343327926863886,54.109042789427235,164.7870006427892,90.9170015765653,0.7983384069344136,4.53774716969609,0.1324079475250659,4.537747992040447,-4.5785434138800305,4.5379154967521735,4.537916060557404,22.033131273132145
29.583398339722482,83.40672876314001,-18.09181508049782,46.874194533195585,0.09381301453051048,106.05930474557287,58.334210128119295,25,-19.047276538944924,53.67460309939863,268.31846375027857,116.89257574642367,0.9739684818834503,4.579081932688892,0.12825433595385688,4.579083673109813,-4.618747352238105,4.579333006901407,4.579333006901407,28.07560593008237
32.89469931730123,87.54000191199849,-18.67721866400953,47.31024668913846,0.09872456701105248,107.63932956821688,24.748983938241267,26,40.03079396886455,54.36795220984921,125.55900828490964,82.61008765259028,0.9721784577251378,4.587324640169592,0.12570883003484956,4.587325426900702,-4.627556154937857,4.5874128217593855,4.587414259330372,23.308924610728692
61.74693262009838,176.38720765886802,-22.801901718128615,47.7034132541614,0.10451150542712159,109.19616328666842,40.55657688943598,27,-33.12124896119461,57.58889300353265,169.8029011004538,82.9514668999584,0.9247024150049852,4.589168811750207,0.12577796624413454,4.589168846362017,-4.625235110203379,4.5892341095485785,4.5892341095485785,59.1364336896497
52.27479113617261,108.68236417393692,-6.1358579947258045,48.10093539822361,0.10140820846333864,110.79069462309292,39.054568983927176,28,8.530685106804919,55.19731250327398,168.82412066969817,80.91172662530465,0.8941521799436464,4.547612203793449,0.125012821877876,4.547618537543167,-4.580230912154413,4.547640434768297,4.547642550358542,29.102220363706802
153.1773889063549,412.7341859846655,14.590044591273077,48.49003184496193,0.11108200868746107,112.35078604573214,51.460495592688446,29,56.90650553261013,76.37872684236376,295.12054000148987,124.28568354304221,0.9244254994747625,4.496326948995195,0.12595050194572863,4.496327653394262,-4.528377326882014,4.496453972442877,4.496453972442877,82.20984981982907
92.55158355209136,136.37137133507335,48.15575510210395,48.883914044229684,0.10220465770197938,113.93427300998313,53.58137169777773,30,66.80376401376837,68.14200628374581,290.07657784514834,163.84596176840358,0.9529044983214064,4.494320227124498,0.12283178352268433,4.494321482055072,-4.527232811060432,4.494386304843081,4.494386304843081,27.246075893860258
206.5481540835502,432.17817420171906,111.9030202460985,49.28395420929219,0.09228946269227477,115.43344737189993,78.77258765519696,31,83.53904213390175,84.13080045425531,382.51898580444816,174.12259322171468,0.8858603402342393,4.496506890204871,0.12205188233066633,4.496506890204871,-4.529260662905261,4.496607339095266,4.496607339095266,74.69533643553962
117.58847284139634,264.847710310062,43.0388815020567,49.62808431703041,0.10228204307167972,116.9496710300068,113.50298342221241,32,51.01205112126928,72.32685888777914,443.91386194325185,234.05053972090658,0.9537169565299575,4.517039290563039,0.12436457197526506,4.517042467732315,-4.549243030267766,4.517089957648341,4.517089957648341,63.46988595743236
81.980018561435,132.18856246348972,41.80428234717733,49.9704784843388,0.10037302965955033,118.38686078630225,148.73039156866787,33,74.5952530428139,60.33154543135991,574.1295996106492,240.72986997906642,0.9575318613372465,4.549958539389607,0.12248494580293284,4.549959850463648,-4.580897875730135,4.549804668245457,4.549804668245457,22.036688325763308
172.38519074272082,282.827735702882,68.98790236074036,50.367760534048195,0.09933228116198493,119.8968992393814,76.1263688437803,34,112.94151552286301,78.78058297186378,389.89897608201767,211.83008542726702,0.9266702703336318,4.593472915830106,0.12462298367706223,4.593474679715619,-4.6269940304507555,4.593542594639918,4.59354281061757,73.54616128155531
163.18847007202845,502.4373703783557,53.43038465322982,50.759186615107694,0.09724631987061859,121.2032608256293,130.2136524129997,35,81.79567832007308,77.6662553354444,470.76569120658314,242.93504938732744,0.9710073916898339,4.643632915218173,0.12543506849270744,4.643634735312295,-4.678629755035919,4.643584054508053,4.643589190858775,126.36400046949852
517.6516649686603,708.5643264420794,280.6604996833034,51.17617965229915,0.10592207668979625,122.56347138973945,145.30939174774588,36,103.01428112643714,72.78384009060466,584.7082545575315,334.61675104094894,0.9506597255934222,4.763311773285665,0.12868684635059835,4.763317043336701,-4.8005891292349405,4.763360459756018,4.763371143729913,138.26012291443595
356.65881570169114,780.0201237964767,-86.28160076255493,51.51693295524107,0.1168085252412953,124.01520792710897,190.79318646997268,37,44.15358865447153,87.34644192849285,649.2841049618977,356.1699920369482,0.917060385775843,4.9220300255143465,0.13435586838088565,4.9220592246439185,-4.959635438989412,4.921962338686325,4.921994024274276,314.96887721908877
390.8862946369224,765.4977836203474,128.16699204453684,51.78533300668815,0.1270469247218509,125.44977999236765,189.93981984072406,38,-48.28226360962434,82.4932303279194,643.5966469850658,275.56551237839386,0.948932256680443,5.03419422111616,0.13716061391630316,5.034222182609551,-5.06956298949226,5.034247558492912,5.034280043743427,223.50823409822848
350.53687866339476,609.8971482148726,-2.1090486128187242,52.094861588728925,0.12153416375974771,126.79796416181105,165.58492968700713,39,70.1856299075274,84.26392904136821,705.9278855421786,440.6159415354515,0.9560219622169396,5.211869527763134,0.13697194728701687,5.211894765802317,-5.252014131081714,5.211838992972266,5.211860125101546,248.87985798691426
414.371819443881,901.064347262992,2.708238345026521,52.344739642258624,0.13154344076946778,128.1590462394754,191.7409760517021,40,34.49290100767964,102.9193153934502,561.6094071465311,332.93476815640594,0.9573858503965542,5.37016823512303,0.14116750019051416,5.370186881328025,-5.412740613265176,5.370301445165295,5.370323107302328,294.05782892937265
329.1498600136507,510.24904346258086,129.85124038586963,52.619124839428174,0.13665761284649597,129.42849671153817,209.4442925193128,41,75.70487465878777,83.42247012465656,786.3687193421271,456.6058921246766,0.9027177151389365,5.598744289701312,0.14402189151808614,5.5987546567486515,-5.638311382391829,5.599149938808602,5.599159938563691,115.00542378410762
852.364047270931,1089.5873581509395,500.66174698540704,52.948670887668335,0.14076041619950444,130.75459241945663,199.48330031937553,42,108.8087882313332,110.96784890632277,789.9630845784196,383.3853637365215,0.9559312600312391,5.728690396859246,0.1448961425816874,5.728694601206345,-5.770210969975358,5.729102546549862,5.729108141264822,131.31280024913934
780.6028330719918,1073.3770792511036,141.2753358203631,53.23356092381624,0.1440452607298493,132.01711019784096,182.94672855959305,43,150.53170771692183,113.00186899148,745.8421092863374,551.9186319266153,0.9461181294570554,5.9754468140892945,0.14998047481169968,5.975457007889224,-6.020201284118881,5.975881053650058,5.975894358946666,193.05389072301148
717.4087076631652,872.4735843194318,576.4656272685482,53.489951139464736,0.15519144517821407,133.3317889256952,197.2630092654948,44,127.60898614551537,85.11581802549406,780.7118710662722,525.2912206061716,0.9631241773378124,6.2366787593162964,0.15516092877104512,6.2366893182646574,-6.285005763968314,6.237424581946479,6.237433401039645,90.27942470259535
573.6762723841246,1136.7235285722613,104.20247947727331,53.7959070140597,0.1437715577489123,134.6548228726321,200.02813849610646,45,7.901472900901359,88.05425127429396,878.4560983126424,574.5415635859694,0.9595759263722211,6.520408733174309,0.15598481164485306,6.520411479376379,-6.573925874883008,6.521074260098003,6.52107886897584,320.78761019405954
485.13467993819523,723.7697534842345,314.8251148114657,54.076347554470566,0.15837266678665196,135.8459566566536,200.2590458569469,46,135.0695738802031,68.1118082321133,931.69256620934,519.6854704763452,0.9543483170379964,6.838324223240864,0.16375503698706242,6.838882779438865,-6.891510520339031,6.839153959453304,6.839627997923998,121.33005056012071
694.0432684159329,858.1010260004887,393.0646928980196,54.38020179723722,0.15388101201790474,136.8715178930927,226.10665562281912,47,67.6708505098526,108.87649001265095,861.7152563813058,482.7350401429145,0.9475852794990981,7.123577837869543,0.16546041866765304,7.1245090732560055,-7.179746569522144,7.124135539433465,7.125055701772418,117.82837447420884
678.0173144251296,968.2781815619729,468.2786591452453,54.60212796364923,0.14306643503122432,137.9082484837039,138.7363947737164,48,229.96287474949338,113.90837464795175,709.289786703469,488.51858615132124,0.9559126107266727,7.389028330274054,0.1642122720633387,7.389164355205953,-7.442191176842514,7.389634169666365,7.389724801029367,112.96842517676443
719.5241234022017,1029.0914583832575,428.16150949391096,54.82146524077067,0.1489743683730289,138.96823978383773,124.81954401404855,49,254.27009678124764,133.1401369759854,784.7354962587889,578.3631268308357,0.9318284559602003,7.632603689258583,0.16663289065025655,7.632649903949724,-7.68566952297182,7.6333384836489655,7.633355966728102,153.5280781879207
789.5759021663091,1035.462726219463,419.6197079202518,55.118399025064136,0.15679911000511357,140.0212773617428,168.8499575280736,50,182.64680912327577,108.11367332227186,804.341241068639,484.5887007338729,0.9526116646133416,7.879375137405522,0.17135131791601999,7.879376264612173,-7.9338095788397665,7.880394339161264,7.880395359992108,153.60442097039896
733.1719905271412,982.7342426417902,372.8622694846592,55.405015819257684,0.1503172407556982,141.2296182768123,117.17082324448502,51,307.6115573978165,98.70632737411022,734.4725188669244,520.8952216839357,0.9295617253426474,8.126923678702564,0.17181938886612824,8.126923678702564,-8.184658157867561,8.127623515523217,8.127623515523217,147.33659323453807
866.4943323705936,1111.5066994492404,249.68327791622644,55.636081087762754,0.14140807065861902,142.3742322570872,158.08858939255185,52,214.05973073222867,137.67982622386026,761.3714987851567,543.4553415406881,0.942380228577287,8.370255822927401,0.17227582538019093,8.370255822927401,-8.420792158652748,8.370648790963923,8.370648790963923,186.50828446810942
1115.9504629665814,1309.2643935858484,567.2443958101691,55.84538473338177,0.15126899737087807,143.4962627130572,175.1065327836249,53,266.76288347157686,135.88496650974565,912.9533895177137,650.9205952749155,0.9528511362418287,8.60308717373788,0.17627596963344438,8.60308717373788,-8.659412229100457,8.60375952252526,8.603760126571089,163.96679532766228
835.7652599593712,1135.3044589854248,387.0442840692972,56.08850768252014,0.14750868655207247,144.5389684232176,238.9522656700865,54,193.32192751275102,103.88725212730128,1022.1734956257576,698.4123223657969,0.9448597986013735,8.858059538452723,0.17698482497187001,8.858061447070364,-8.918065002566513,8.859002374183435,8.859002374183435,171.01650960981692
777.8249874187024,1104.2321414792073,321.99089367911756,56.26667209518864,0.16551881608404773,145.77555716219362,179.57231771455315,55,253.1912055985316,126.32764993252331,766.5409098666983,526.9853734888623,0.9444117735017372,9.11272932156914,0.18120309618616984,9.112733944374753,-9.172283230769905,9.113375374913584,9.113375987194177,174.30998252865226
826.4883761357192,1187.426906832964,170.74989089987113,56.491884003725666,0.1719148156237048,147.053833010972,203.4123822794957,56,171.18349874864066,115.14915229683133,1076.37743122354,692.7481540104411,0.9375223247041353,9.35311654896961,0.18573557523307774,9.35311654896961,-9.416101136324912,9.354096561227264,9.354096561227264,307.5510480959083
700.9913246587205,963.1266604059533,133.40541728153556,56.75592880625484,0.17444898444822793,148.21954712821662,222.76244243132808,57,159.27825072562567,104.36448984572478,920.94085415872,640.7543068463823,0.9281510925881794,9.676003830861182,0.18865134514859647,9.676003830861182,-9.744611509395558,9.676484964363743,9.676484964363743,181.9179421646099
1105.3668974122932,1406.9660484852282,555.6135960876851,57.01847819990758,0.18778142934693962,149.390209829605,146.10257874649383,58,577.3644424621178,110.69650504721906,1136.039890823113,768.0272859651166,0.9340769666194199,10.023864088609328,0.19094550193925064,10.023864088609328,-10.092836126434086,10.024533054777718,10.024533054777718,191.94618987729973
873.7813044874523,1096.2973713765982,661.0260629338495,57.26134033199566,0.19308556300219332,150.62789632201927,132.3629358704656,59,489.3534151134448,102.78849332113464,1046.503633958255,833.287742569257,0.9203135352631884,10.334259755376307,0.1914715915419452,10.334259755376307,-10.40400560113759,10.334747061920792,10.334747061920792,115.48726753405035
1000.4250164620423,1256.4219618694415,522.1554660194262,57.56768167450671,0.20359199843881357,151.83289293055452,160.68149800659913,60,446.3343515298568,111.68844910621021,1024.966851030052,811.6431990129236,0.9218560480745235,10.685132128800504,0.19352575245059564,10.685132128800504,-10.758255971965047,10.685732730033255,10.685732730033255,178.73098575134154
948.1809462033594,1310.8890741502462,424.42982118015556,57.890784181800605,0.1961488421274838,153.0884485512066,238.89190893571603,61,157.8854927146833,134.89098734699942,1056.7654319486578,725.4881599028895,0.9266496882951469,11.058018831051298,0.19320106427429157,11.058018831051298,-11.134296129646884,11.058392795978671,11.058392795978671,252.6100487360868
873.4173655495131,1379.9754096746838,238.33965209151077,58.21045856761505,0.21333255285067507,154.26041939389705,271.7988589026083,62,187.73933673838852,132.93143061037992,1052.401675116526,659.302563675529,0.9270421014346184,11.356899298879265,0.1964393108693671,11.356899298879265,-11.437690646960547,11.357423595856291,11.357423595856291,401.094679713401
966.4562735954323,1310.3100156159787,174.92463336015462,58.53739242669173,0.22865034814078244,155.65952865490317,284.86524285541435,63,277.3621483473397,142.55324000911816,1101.45538376422,719.5313826784997,0.9250869794869587,11.67288270858063,0.20208928382219105,11.67288270858063,-11.746587595916386,11.67321545163673,11.67321545163673,351.7176695632927
848.3650527087918,1221.226737784271,468.49716941351335,58.86851427339661,0.2316305175633308,156.9458637022728,257.9250553149287,64,157.1194896235192,110.34831483704129,1179.5138124169914,849.5296843153401,0.9352622446892863,11.964310808765614,0.20298558988634344,11.964310808765614,-12.038785481367741,11.964845240045843,11.964845240045843,255.183651411627
1042.164690388769,1199.5030208124294,873.7847081635311,59.20086408696197,0.22994470532016476,158.04799117626536,311.1914751328624,65,206.9125194651291,137.2097157219701,1184.7464647044792,668.5445606120484,0.9416134686287885,12.241611675682103,0.20329620422276362,12.241611675682103,-12.31595334494425,12.242411946019164,12.242411946019164,89.36665281267844
907.5460772517206,1351.386351692024,400.50950870679554,59.52273597017376,0.21595460832636804,159.100909194122,278.29300531142417,66,108.31454507824277,132.69140852709964,1137.8255874015172,660.5778952487844,0.9290795696059637,12.429430237381816,0.20184235345865956,12.429430237381816,-12.500576228279922,12.429549013600008,12.429549013600008,332.8354353073899
1228.0559992743724,1429.4836624414618,903.2196408412801,59.86843061912467,0.23734060226813053,160.3063812620135,161.83112310660275,67,489.6322907908158,162.68454231761018,1054.6759268497456,814.1690347801634,0.9091522317725758,12.637378140665767,0.208773885257778,12.637378140665767,-12.70775764305307,12.638051972590503,12.638051972590503,143.84261501634188
1126.8646662324118,1338.2068261569655,389.0962728028768,60.17931316058355,0.22773092555601096,161.52879325845498,140.74113065408437,68,539.0677203895218,152.25046338721458,1147.5546428942782,876.234671861007,0.9306583581874469,12.831152354665242,0.20857388857726833,12.831152354665242,-12.900480761118853,12.831467515231667,12.831467515231667,233.73967760792883
910.8847148097439,1238.0511840269628,251.99188427916368,60.48012889501598,0.23218117377047598,162.73517642410454,255.03700185566433,69,217.06641061060807,132.7485543981552,1045.5036116131043,762.178195746943,0.9345005035703571,13.076681464150342,0.21054720045061703,13.076681464150342,-13.149327973782999,13.076761385687401,13.076761385687401,312.81017166120085
645.6315478312467,1222.0165399428802,176.91368705634173,60.78575264752618,0.23770424531933326,163.83792473890992,241.70057810275063,70,284.754433042395,136.70978214004475,1030.7768140375629,587.802391606119,0.9197570507998611,13.256013235758065,0.21255699034155479,13.256013235758065,-13.328899095876462,13.256351837675885,13.256351837675885,350.7722827345906
1179.6854241969982,1303.9979502443464,1003.9820447983853,61.155222740394926,0.25090288947692113,164.98423745701643,192.51087427512084,71,379.59935838393363,146.14343840504165,1100.7202426265646,788.4926786839438,0.9168170875758477,13.429298333893723,0.21591172787956217,13.429298333893723,-13.501827074336017,13.429527440769688,13.429527440769688,82.030685880805
880.2768096744028,1315.5339357315809,260.2334961347217,61.53783733447464,0.23691112413270216,166.07812950661048,201.69237221899527,72,61.50017600244092,137.57702393679693,1007.6038408559548,781.1205338099608,0.9141173697396858,13.640131106800842,0.2155654052804334,13.640131106800842,-13.711851208952663,13.640613337214422,13.640613337214422,344.23650381943503
1233.741778849107,1507.8016443879183,18.71334047545532,61.850230537297755,0.2570225342522197,167.18230806068945,293.55901947285594,73,145.76405612819286,166.18137475865547,1134.7177793984554,812.0987960903038,0.9231228968410503,13.760102822541626,0.2180789113626266,13.760102822541626,-13.831175489147034,13.760754302934382,13.760754302934382,304.09902425740995
1205.6763493719952,1496.8485127105275,566.6536968769221,62.20924824247708,0.24410043286696353,168.22720022163267,273.5890190042477,74,93.97711485477892,162.4709183394641,1078.8951661814851,740.7444222034367,0.9269635879964736,13.954016374852742,0.21859336042023386,13.954016374852742,-14.029173097128892,13.954329943214896,13.954329943214896,306.21279114019217
1039.7885819568385,1180.0312964987606,933.6345005505103,62.55230803596311,0.2444533225935933,169.30302144013677,309.3330926685915,75,69.57131179172916,139.51074511260464,1083.6189198576474,790.6538473925297,0.9069023448321997,14.160261609973368,0.21985895536524144,14.160261609973368,-14.236821841546744,14.160494476287093,14.160494476287093,69.71603017725249
748.1239225267423,1406.6502876572483,13.10644653663796,62.815469003037165,0.2715760651604402,170.32403423062408,163.9768282638446,76,638.5718473291066,100.30369932647604,1300.0698684874303,861.0966398300809,0.927650783902987,14.359974017675416,0.22653993156356278,14.359974017675416,-14.437627460232514,14.361082929892337,14.361082929892337,278.23039300233233
1133.5464795462317,1288.6262496921393,1049.247657457054,63.10057442688745,0.2603656415333112,171.59506210161732,227.81232664113128,77,356.0695800346037,136.11598573891533,1025.9220771339333,804.7294322021542,0.8907977576376842,14.594461795169298,0.22900803522337507,14.594461795169298,-14.677045021460811,14.595322898617445,14.595322898617445,66.37826068761413
