BonusRewardAverage,BonusRewardMin,PathLenMin,RawReturnMin,ReturnMax,NumTrajs,Median Bonus,NumSamples,ReturnMin,PathLenMax,ReturnAverage,BonusRewardMax,AverageDiscountedReturn,ExplainedVariance,Perplexity,RawReturnAverage,Iteration,Mean Discrim,Entropy,RawReturnMax,ElapsedTime,PathLenAverage
0.0,0.0,20,-12.0,2.0,374,0.0,51385,-12.0,500,-9.216577540106952,0.0,-3.987461655446252,8.802072404279215e-10,21783986.859485883,-9.216577540106952,0,1.0,16.896685710116945,2.0,178.80060482025146,137.39304812834226
-0.030883685225999227,-1.2852143124442004,22,-12.0,2.004346677892605,318,0.13931532954427986,51660,-12.001762165192515,500,-8.830690393452445,1.1980878253736873,-3.622688349013371,8.991311029049598e-10,21609744.19966572,-8.830188679245284,1,0.04404593221344485,16.888654891285093,2.0,366.28290915489197,162.45283018867926
3.1333609960078715e-05,-0.04959209661244648,16,-12.0,1.000072889954995,256,0.003738817469828689,51837,-12.000034856884994,500,-8.605468115531117,0.06250704218314532,-2.767913006440924,1.0323280008606162e-09,21560774.5108535,-8.60546875,2,0.9963744906133827,16.88638622686881,1.0,864.4479608535767,202.48828125
7.793261209532459e-05,-0.03697197382758376,18,-12.0,1.9999984273942697,218,-0.0005260544765312376,51949,-12.00001605908045,500,-7.871557775907677,0.04797027037355319,-2.4215958789859333,1.1217612394531784e-09,21663198.7331236,-7.871559633027523,3,1.0003903756871202,16.89112546790986,2.0,1111.779027223587,238.2981651376147
1.0829440031582642e-06,-0.02723881733511185,22,-12.0,2.000092631669046,220,-0.002157264086723485,52194,-12.0000071327526,500,-8.081818156125827,0.03259565381534558,-2.282045965364916,1.1046948911186405e-09,21724044.733274784,-8.081818181818182,4,1.0022132480741943,16.89393025729857,2.0,1366.3601446151733,237.24545454545455
4.984306128334073e-06,-0.020732268595997524,21,-12.0,2.99996595067484,217,0.0017906129428264111,52190,-12.000023665986962,500,-7.6912441197553285,0.023136913635322668,-2.3522095774212026,1.1169237756902817e-09,20974360.36441249,-7.691244239631336,5,0.9982955960289498,16.858811314711318,3.0,1608.680692911148,240.50691244239633
9.146555832326827e-05,-0.016629495598850404,20,-12.0,2.0000312133705793,175,0.0034460342225963165,51145,-12.000010142184145,500,-6.862854469710867,0.021048491888933603,-1.6609293084989525,1.3426358913548597e-09,22046247.822947014,-6.862857142857143,6,0.9965552439853302,16.90865297861735,2.0,1851.7800648212433,292.25714285714287
0.0001415236411423831,-0.013613274177635144,25,-12.0,2.000033687233497,185,0.000588782573154475,52121,-12.000002891090013,500,-6.821617634403406,0.015466689790976497,-1.8594198448930253,1.297834173463741e-09,21933287.81061607,-6.821621621621621,7,0.9991691317819962,16.903516032121455,2.0,2089.754136800766,281.7351351351351
0.0001641076878608439,-0.015354504613817956,44,-12.0,2.0000236413933017,156,0.0023226505360794455,52647,-12.000029820578542,500,-5.756404718091383,0.016699995413122712,-1.1220727555497014,1.6150880632892495e-09,21067226.92329238,-5.756410256410256,8,0.9973579721070139,16.86322916455543,2.0,2329.8973228931427,337.4807692307692
0.000281514535795924,-0.015237979034498764,26,-12.0,2.0001636367562416,168,-0.00046128418608689005,52147,-12.00000313059254,500,-6.369038880869942,0.019368110879124704,-1.400933319779126,1.4258452196713733e-09,19575107.313338198,-6.369047619047619,9,1.0004014047051895,16.789769281988985,2.0,2566.0895178318024,310.3988095238095
0.0003595671376149634,-0.018611113519334845,24,-12.0,2.00014724008151,155,0.0010506139527725496,51667,-11.99999750115927,500,-6.032246078867548,0.018624992945099565,-1.26718500626209,1.577247554784833e-09,18522506.737724375,-6.032258064516129,10,0.99870087834684,16.73449713103179,2.0,2801.631894826889,333.3354838709677
0.00031876190143842383,-0.014439777955503594,29,-12.0,3.000014127210381,152,0.001452799666032258,52289,-11.999837114346592,500,-5.598673244907195,0.017887730387493122,-1.2262953204228675,1.7034713639674237e-09,18379646.04409099,-5.598684210526316,11,0.9981146847002071,16.726754417039952,3.0,3037.9117488861084,344.00657894736844
0.0002996562210361533,-0.018545190521320698,26,-11.0,2.00015613755713,152,0.0015159292385074838,52291,-11.000099789110564,500,-5.74998969123457,0.023279427189053223,-1.2675859660609412,1.6889510900952587e-09,17814485.290581003,-5.75,12,0.9982539888527227,16.695522464692317,2.0,3274.4151227474213,344.01973684210526
0.00044319954021014834,-0.018122467787055604,28,-12.0,1.9998915862629314,156,0.002404573737715824,51781,-11.999856859491578,500,-5.839728878643979,0.02115825321241338,-1.3703706121987125,1.6358171484043282e-09,17340242.934331197,-5.839743589743589,13,0.9972989469145268,16.668540539272232,2.0,3510.6110277175903,331.9294871794872
0.00024025847362737845,-0.018980735846421445,28,-11.0,2.000015691952978,141,0.0036241236985213336,52044,-11.000058366005856,500,-4.936161344672341,0.023060042606463993,-0.9549912455842383,1.941278471306873e-09,15859614.79112877,-4.9361702127659575,14,0.9964303707901362,16.579286485800907,2.0,3745.725061416626,369.1063829787234
0.0002554520661808721,-0.020425255775427868,43,-11.0,1.9999988401643687,132,0.002992566513071928,52366,-11.000108491165005,500,-4.371201987119018,0.02209413015864327,-0.6975802437784983,2.2220224549229783e-09,15660878.12848308,-4.371212121212121,15,0.9965818585068422,16.566676321570586,2.0,3979.325168609619,396.7121212121212
0.00026711218641433494,-0.020990878677888958,42,-12.0,3.0000590169910506,147,0.0009873248153833476,52073,-12.000003393300966,500,-5.265296660317766,0.021991852794334132,-1.0699929064988942,1.8220134290203305e-09,16564743.21433642,-5.26530612244898,16,0.9987371016880869,16.622787091895795,3.0,4217.357075452805,354.23809523809524
0.0003902927609161919,-0.023225666866454133,27,-11.0,2.000094345088124,139,0.005394207543141132,51942,-11.000143496423808,500,-4.848906278714685,0.035518151227964395,-0.9590252464460175,2.006254939956875e-09,16219341.166593853,-4.848920863309353,17,0.9942723268093062,16.601714987244208,2.0,4453.956468343735,373.68345323741005
0.0003509324321673375,-0.02962256904469008,38,-11.0,3.0000627284462666,133,0.0040109987259428735,51510,-11.000028020126743,500,-4.511264604113096,0.03169935717953069,-0.678116616501448,2.1704232855412897e-09,15754364.514622878,-4.511278195488722,18,0.9954468613967165,16.572627996887014,3.0,4688.880810260773,387.29323308270676
0.000442115869550751,-0.027976250732071894,30,-11.0,2.0001665600303826,132,0.0007703348060614853,52564,-11.000062783590137,500,-3.9545278489556313,0.026786167740325006,-0.6358454150768197,2.4304325219048906e-09,15373625.67354498,-3.9545454545454546,19,0.9986860060920216,16.548163980575087,2.0,4923.997154474258,398.2121212121212
0.00032084872096558003,-0.030630613682893135,24,-11.0,2.0001518477446654,128,0.006494940063083409,52160,-11.000169769297841,500,-3.414049425414621,0.03052147336161465,-0.6620090150297022,2.8866695700457967e-09,14735546.274148496,-3.4140625,20,0.9931153328516413,16.505773246703825,2.0,5162.778338193893,407.5
0.00019402770336330783,-0.03088223050306753,26,-11.0,2.000056716978075,128,0.0023938935556938315,51896,-11.000012573962795,500,-3.9218671333893016,0.02802437816941372,-0.6061170667337514,2.5373864120936673e-09,14783982.821441414,-3.921875,21,0.9976328061501698,16.509054910893326,2.0,5396.659078121185,405.4375
0.0002300806477179362,-0.03961780444552602,47,-12.0,1.9999009714013816,130,0.005432602028075542,52697,-11.999889526129563,500,-3.6538368272616215,0.03877059171241187,-0.653320428874806,2.6683064646704224e-09,15133918.70782913,-3.6538461538461537,22,0.9941401480831493,16.532449054729454,2.0,5635.621207714081,405.3615384615385
0.00017468066511212103,-0.03382208437807045,19,-11.0,2.0000987771843186,123,0.0014928483047356583,52747,-11.000108371853866,500,-3.3658461675763878,0.046140679459888624,-0.4689841234508209,3.1075421125237312e-09,14927404.416038606,-3.3658536585365852,23,0.9983839795636478,16.51870930416983,2.0,5874.185573101044,428.8373983739837
0.00016297716124545944,-0.040279361487947626,41,-11.0,1.9999729317471784,126,0.0069325483129763455,51303,-11.000144427029834,500,-3.412691776811664,0.03877890577822449,-0.6055789173247339,2.854622649373084e-09,14594695.058335,-3.4126984126984126,24,0.9933464421719373,16.496168668481335,2.0,6105.6018080711365,407.1666666666667
0.000329382263496,-0.035979728668230085,26,-12.0,2.0001493659142224,132,0.0024487264247197663,52704,-12.00016168124456,500,-3.7348353335130184,0.042552836998650936,-0.6865221935884787,2.596534653953597e-09,14602417.688218301,-3.734848484848485,25,0.9972041713884444,16.496697668052658,2.0,6345.663321971893,399.27272727272725
0.00023132086472538171,-0.049009558764391926,44,-11.0,2.999653919195021,127,0.004442621336321846,52794,-10.999960861788807,500,-3.05510849420966,0.046917965572990314,-0.5903603883919903,3.1729141536374073e-09,14730473.493572015,-3.0551181102362204,26,0.9954739356268745,16.50542893276753,3.0,6587.007519006729,415.7007874015748
0.0004088063202048974,-0.055540550690301574,45,-12.0,2.0005989504449317,124,0.004985772596146982,52242,-12.0000271253515,500,-3.508047292855016,0.04843714600201317,-0.4639653023234304,2.796544440464288e-09,14593173.027108628,-3.5080645161290325,27,0.9947959372915296,16.49606437643621,2.0,6823.7193694114685,421.30645161290323
0.00029497249992590195,-0.05952225440320625,59,-11.0,2.000135627729829,117,0.004382764617929616,52570,-11.000116704430676,500,-2.2051149515347683,0.05625588555467745,-0.32180907972172645,4.404341003017009e-09,14780926.382990776,-2.2051282051282053,28,0.9958306356266946,16.508848149665656,2.0,7058.6495480537415,449.3162393162393
0.00014072210460149486,-0.05483027467599749,36,-12.0,2.0003329905765472,117,0.0058919721317996256,52223,-11.999766397110108,500,-2.3846091034782315,0.05232294398773148,-0.36460344274994794,3.982105423183668e-09,14970124.791672492,-2.3846153846153846,29,0.9944504531856468,16.521567092478133,2.0,7292.579346656799,446.35042735042737
0.00023328257341036018,-0.0780921984544936,32,-11.0,2.000162807540508,120,0.006480475913315313,53107,-11.000701718302635,500,-2.599989675885312,0.06555639712134102,-0.4458818037285156,4.034495848515007e-09,14614401.699145483,-2.6,30,0.9935583498674403,16.497518018237965,2.0,7530.870491743088,442.55833333333334
0.00042901174156491194,-0.07577015448133309,38,-11.0,2.000186881430218,120,0.010936143776986245,52370,-11.000180592460481,500,-2.283314610545912,0.08761375737517074,-0.4946722546760175,4.462859970466582e-09,14285772.082212973,-2.283333333333333,31,0.9887653693081947,16.474774640643776,2.0,7766.716922283173,436.4166666666667
-5.39127655385122e-05,-0.11810028356136125,27,-11.0,2.000522794013311,119,0.011723182305966076,52009,-11.000118427060075,500,-2.689077986511784,0.07971954378052638,-0.41455304479366817,3.736234432949459e-09,14042126.787332894,-2.689075630252101,32,0.9886239789227158,16.45757242566918,2.0,8005.420369386673,437.0504201680672
-1.118415970304605e-06,-0.155398718608416,28,-11.0,2.0004816126482616,121,0.017267610224429006,52563,-11.000657308019091,500,-2.4132231890804126,0.11654538526753465,-0.4044858042153956,3.927684733007197e-09,13914801.209800443,-2.4132231404958677,33,0.9834584813126361,16.448463666803463,2.0,8240.80213546753,434.40495867768595
-5.289614229027905e-05,-0.12551403697077362,66,-11.0,2.0004454988597637,115,0.02394062442815821,52492,-11.000517208668704,500,-2.0521763274993923,0.13160387892254247,-0.2367038430241927,4.688165855526449e-09,13111641.191063551,-2.0521739130434784,34,0.9785104489609704,16.389011034103337,2.0,8480.548219680786,456.45217391304345
-0.00019860432291855554,-0.13558789256822723,73,-11.0,1.0013359679884377,108,0.029901532814048785,51427,-11.000668468126577,500,-0.7963057533560322,0.14659057587227559,-0.12896178804866656,1.1367006669260604e-08,12875428.990761561,-0.7962962962962963,35,0.9721747465983142,16.370831323629787,1.0,8716.726751089096,476.1759259259259
-0.0003586792917750768,-0.20058654372701507,68,-11.0,2.000578604462826,111,0.040387935517077436,52217,-11.001560962776153,500,-1.4955123686095302,0.16979372108227397,-0.11336247952147926,5.9057166934550764e-09,13390910.123605875,-1.4954954954954955,36,0.9634118214323496,16.41008668575373,2.0,8952.487812042236,470.4234234234234
-0.0008308696274950818,-0.21014599359868752,65,-11.0,2.000593180446315,120,0.03710134993888803,53304,-11.000908353502412,500,-2.3000369072288533,0.19077586536983315,-0.328123855821844,4.120710994648391e-09,13075045.956901915,-2.3,37,0.9665683218348481,16.3862160827773,2.0,9191.179544210434,444.2
-0.00022924077196091752,-0.2393875524362149,92,-11.0,2.000370468980908,115,0.04596465978533154,52449,-11.001286547388345,500,-2.08696697691239,0.2716564344887279,-0.19096916390320326,4.424281718762302e-09,12823765.333009964,-2.0869565217391304,38,0.9577883886982222,16.366810674056214,2.0,9426.89272737503,456.0782608695652
-4.523408061234731e-05,-0.3104291898679471,36,-10.0,2.001702978334921,109,0.06743370561565466,52099,-10.003177446145793,500,-0.9541306024315283,0.3465919903534809,-0.1413108752071384,9.164575875963976e-09,12800946.324722743,-0.9541284403669725,39,0.9430159542553711,16.365029657776002,2.0,9661.591194152832,477.9724770642202
-0.0007513937129203077,-0.41871797155730794,43,-12.0,2.0005176980797916,115,0.08633260408721809,51818,-11.999003031947591,500,-1.8087295093212319,0.40146883576828274,-0.46116147574959904,5.87986515032668e-09,12796326.352041781,-1.808695652173913,40,0.9222433193441337,16.364668683949652,2.0,9895.75892829895,450.5913043478261
-0.0016907008430016742,-0.43684121697216544,50,-11.0,1.0051004219439168,116,0.1067925394019364,51568,-11.002436401132588,500,-2.1207648155698893,0.3629084353456774,-0.44655807843201506,4.64684557499595e-09,12809899.69804292,-2.1206896551724137,41,0.9196331069600231,16.365728843869032,1.0,10128.963636636734,444.55172413793105
-0.0006737836071772231,-0.5322360664786691,58,-11.0,2.0029537226486553,112,0.14597172120669089,51795,-11.001605820411575,500,-1.6875311594838693,0.5297768388999604,-0.25995783539050754,6.191150481171803e-09,12281680.158520725,-1.6875,42,0.8849059697699478,16.323619292050612,2.0,10362.123646736145,462.45535714285717
-0.0017963065553206578,-0.7718706797754034,34,-11.0,2.005926419696668,116,0.12840532892316678,52730,-11.001940956400118,500,-2.0518057924522948,0.6287988022183433,-0.2489848195598759,5.022962157319455e-09,12305649.05276471,-2.0517241379310347,43,0.9047181157751779,16.32556898749177,2.0,10599.923802375793,454.5689655172414
-0.0022938819934468445,-0.945336974564629,75,-11.0,2.9965712250795913,113,0.21246853232778312,52712,-11.003661391673822,500,-1.495682225758972,0.8485263859899226,-0.17248747891099286,6.325333035128722e-09,12455002.31864142,-1.4955752212389382,44,0.8631660283185425,16.337632892839896,3.0,10836.92046546936,466.4778761061947
-0.007489224861660627,-1.1031349749674355,87,-11.0,2.000365729570219,110,0.2831659578765105,51834,-11.007256724082584,500,-1.3003529058922538,0.7751896948215455,-0.17630857910441206,7.701835613715957e-09,11936239.577588478,-1.3,45,0.8221635891237722,16.295089673073143,2.0,11071.105876684189,471.2181818181818
-0.002935339683931438,-1.153392868033023,51,-11.0,2.0015478498022334,109,0.27779020365412455,52158,-11.002576640689927,500,-1.1102322031626004,1.0912517979284049,-0.17222811963989346,8.409915541740531e-09,11827949.088129567,-1.110091743119266,46,0.8177686122295086,16.285975855593666,2.0,11309.645100831985,478.51376146788994
-0.009373094068080233,-1.4827697561201791,65,-10.0,2.0156276213648865,111,0.3850428032600911,51680,-10.00868149855995,500,-1.1625985599112059,1.2098781582857578,-0.2161326787250768,8.402131657092582e-09,11682096.393323446,-1.162162162162162,47,0.7931566517528359,16.273568004988466,2.0,11541.576493263245,465.5855855855856
-0.013052045350116809,-1.835483960247346,43,-11.0,2.017660424464214,109,0.4999924952341267,52314,-11.012839108871518,500,-1.0923695455967393,1.3327942802218908,-0.12891717811286643,8.842822474264267e-09,11193219.999752285,-1.091743119266055,48,0.7178107482338872,16.23081879579772,2.0,11776.827958345413,479.9449541284404
-0.00993667965666789,-1.8786910666611387,79,-11.0,1.0245288053801132,107,0.5667839651143863,51973,-11.009451608917985,500,-1.0565574196745757,1.539830449631772,-0.10519748264120715,1.1528664689564039e-08,10707699.964771803,-1.0560747663551402,49,0.8016067731513467,16.186473663503616,1.0,12017.75870013237,485.7289719626168
-0.012544802518684946,-1.9974597239261447,44,-11.0,2.003735222715068,112,0.5437664089802914,52062,-11.010685963978446,500,-1.2148688459899355,1.7848185914008885,-0.21955474690848645,7.697912862703049e-09,10356876.17153093,-1.2142857142857142,50,0.7364789024260966,16.153161221482446,2.0,12256.791607141495,464.8392857142857
-0.012845071884985269,-2.237938609062333,102,-11.0,2.005884607395883,109,0.6824094501519187,52636,-11.010499765466829,500,-0.8905285442236128,1.637741928534381,-0.07885711901881053,1.0369115899244719e-08,10256819.807788406,-0.8899082568807339,51,0.6635130875963531,16.143453389404748,2.0,12495.903445959091,482.89908256880733
-0.004847156682494925,-2.11157960244348,48,-10.0,2.0073959678394417,109,0.6885476676516143,51771,-10.00539547426183,500,-1.0277531579345043,2.232658674777632,-0.22508618801176358,1.0231008928940355e-08,10313235.248516755,-1.0275229357798166,52,0.6607028187831813,16.148938603909443,2.0,12726.786867141724,474.9633027522936
-0.01083940062883985,-2.295592756584313,118,-11.0,1.027280026690484,110,0.6184874658943835,52354,-10.99757408679604,500,-1.0096068054368383,2.029127758596026,-0.13316391178033843,9.500481734647792e-09,10460220.965958588,-1.009090909090909,53,0.7736601497583468,16.163090141230562,1.0,12959.123667001724,475.94545454545454
-0.00709528675855703,-2.5731327816210716,112,-11.0,2.010394069007678,104,0.8275027299315726,50794,-11.004337948299149,500,-0.558038844226552,1.9034236320703495,-0.06775843286034394,1.9300254838761077e-08,10174537.891982807,-0.5576923076923077,54,3.441140361259559,16.13539887224025,2.0,13191.755484104156,488.40384615384613
-0.012948110063596271,-2.5636395996691252,78,-11.0,1.0177653130546138,107,0.9229638064588306,51522,-11.003443588234273,500,-0.8323991705856977,2.289656468577986,-0.12889410591270856,1.2794941772753532e-08,10221905.681962086,-0.8317757009345794,55,0.5809742013096958,16.14004359130263,1.0,13427.186776161194,481.5140186915888
-0.023044710500479577,-2.7943845420284688,99,-11.0,1.994174685358784,109,0.804730508260995,51765,-11.004062821104803,500,-0.9185256049899609,1.946064587154231,-0.16919832046745478,1.1809256017514258e-08,10616582.703204755,-0.9174311926605505,56,0.6511510559578304,16.17792774263673,2.0,13661.306258916855,474.908256880734
-0.01879667421728996,-2.9202509887140264,58,-11.0,1.0173265918243373,107,0.7463146016246958,51376,-11.007643249145682,500,-0.9074445775089603,2.522659204932122,-0.16531608739131168,1.1808836020144042e-08,10412329.64649008,-0.9065420560747663,57,0.7070621617382107,16.158501204842256,1.0,13897.805750846863,480.14953271028037
-0.004227526315169433,-2.8998396736289953,156,-11.0,1.9953970607170042,107,0.6194252558661313,51325,-11.015142136836701,500,-0.9908569885870337,2.6235438881100164,-0.060545795184043176,9.41710520674377e-09,10635572.618675167,-0.9906542056074766,58,0.7453295644786531,16.17971484801375,2.0,14127.2312002182,479.67289719626166
-0.018049829885570405,-2.6971200633122363,137,-11.0,2.019574005981987,109,0.8000955309892508,52544,-11.013647796349687,500,-1.065090284643585,2.5575611737332853,-0.07381150416074145,8.751594449130096e-09,10513486.158169847,-1.0642201834862386,59,0.6154636487296842,16.168169387012963,2.0,14360.8131275177,482.0550458715596
0.01093399310669564,-3.108234114191735,62,-11.0,2.0261700512675733,113,0.8160293150951552,52698,-10.99427079206271,500,-1.344622832240056,3.055779533751364,-0.22414028418697007,7.464802886936184e-09,9936663.119651278,-1.345132743362832,60,0.3902652260889232,16.11174182002378,2.0,14597.141009807587,466.353982300885
-0.013308378547666049,-3.242640859898422,138,-10.0,1.0180764026300775,107,1.1250890675982392,51879,-10.021392719692939,500,-0.9165331078230602,2.6351526831092396,-0.0834442744004883,1.276122674198632e-08,9397159.515990553,-0.9158878504672897,61,0.7007026072441853,16.055918022424972,1.0,14826.775894403458,484.85046728971963
0.010211391921317448,-3.278298043436222,33,-11.0,1.0326802017513168,111,0.8052861969126472,51980,-11.014839401285903,500,-1.1346569476107478,2.9716388631640607,-0.22770601620401718,8.457837430420057e-09,8954291.765986137,-1.135135135135135,62,0.6824357756452301,16.00764350224057,1.0,15059.267441987991,468.2882882882883
